category,Indicateur,Item Code,Item,Element Code,Element,Unit,Flag
Commodity,2914..5610,2914,Vegetable Oils,5610,Import Quantity,tonnes,A
Commodity,2914..5910,2914,Vegetable Oils,5910,Export Quantity,tonnes,A
Commodity,2918..5071,2918,Vegetables,5071,Stock Variation,tonnes,A
Commodity,2918..5120,2918,Vegetables,5120,Waste,tonnes,A
Commodity,2918..5130,2918,Vegetables,5130,Processing,tonnes,A
Commodity,2918..5141,2918,Vegetables,5141,Food supply quantity (tonnes),tonnes,A
Commodity,2918..5153,2918,Vegetables,5153,Other uses,tonnes,A
Commodity,2918..5300,2918,Vegetables,5300,Domestic supply quantity,tonnes,A
Commodity,2918..5510,2918,Vegetables,5510,Production,tonnes,A
Commodity,2918..5520,2918,Vegetables,5520,Feed,tonnes,A
Commodity,2918..5525,2918,Vegetables,5525,Seed,tonnes,A
Commodity,2918..5610,2918,Vegetables,5610,Import Quantity,tonnes,A
Commodity,2918..5910,2918,Vegetables,5910,Export Quantity,tonnes,A
Commodity,2919..5071,2919,Fruits - Excluding Wine,5071,Stock Variation,tonnes,A
Commodity,2919..5120,2919,Fruits - Excluding Wine,5120,Waste,tonnes,A
Commodity,2919..5130,2919,Fruits - Excluding Wine,5130,Processing,tonnes,A
Commodity,2919..5141,2919,Fruits - Excluding Wine,5141,Food supply quantity (tonnes),tonnes,A
Commodity,2919..5153,2919,Fruits - Excluding Wine,5153,Other uses,tonnes,A
Commodity,2919..5300,2919,Fruits - Excluding Wine,5300,Domestic supply quantity,tonnes,A
Commodity,2919..5510,2919,Fruits - Excluding Wine,5510,Production,tonnes,A
Commodity,2919..5520,2919,Fruits - Excluding Wine,5520,Feed,tonnes,A
Commodity,2919..5610,2919,Fruits - Excluding Wine,5610,Import Quantity,tonnes,A
Commodity,2919..5910,2919,Fruits - Excluding Wine,5910,Export Quantity,tonnes,A
Commodity,2922..5071,2922,Stimulants,5071,Stock Variation,tonnes,A
Commodity,2922..5120,2922,Stimulants,5120,Waste,tonnes,A
Commodity,2922..5130,2922,Stimulants,5130,Processing,tonnes,A
Commodity,2922..5141,2922,Stimulants,5141,Food supply quantity (tonnes),tonnes,A
Commodity,2922..5153,2922,Stimulants,5153,Other uses,tonnes,A
Commodity,2922..5300,2922,Stimulants,5300,Domestic supply quantity,tonnes,A
Commodity,2922..5510,2922,Stimulants,5510,Production,tonnes,A
Commodity,2922..5610,2922,Stimulants,5610,Import Quantity,tonnes,A
Commodity,2922..5910,2922,Stimulants,5910,Export Quantity,tonnes,A
Commodity,2923..5071,2923,Spices,5071,Stock Variation,tonnes,A
Commodity,2923..5120,2923,Spices,5120,Waste,tonnes,A
Commodity,2923..5141,2923,Spices,5141,Food supply quantity (tonnes),tonnes,A
Commodity,2923..5153,2923,Spices,5153,Other uses,tonnes,A
Commodity,2923..5300,2923,Spices,5300,Domestic supply quantity,tonnes,A
Commodity,2923..5510,2923,Spices,5510,Production,tonnes,A
Commodity,2923..5610,2923,Spices,5610,Import Quantity,tonnes,A
Commodity,2923..5910,2923,Spices,5910,Export Quantity,tonnes,A
Commodity,2924..5071,2924,Alcoholic Beverages,5071,Stock Variation,tonnes,A
Commodity,2924..5120,2924,Alcoholic Beverages,5120,Waste,tonnes,A
Commodity,2924..5130,2924,Alcoholic Beverages,5130,Processing,tonnes,A
Commodity,2924..5141,2924,Alcoholic Beverages,5141,Food supply quantity (tonnes),tonnes,A
Commodity,2924..5153,2924,Alcoholic Beverages,5153,Other uses,tonnes,A
Commodity,2924..5300,2924,Alcoholic Beverages,5300,Domestic supply quantity,tonnes,A
Commodity,2924..5510,2924,Alcoholic Beverages,5510,Production,tonnes,A
Commodity,2924..5610,2924,Alcoholic Beverages,5610,Import Quantity,tonnes,A
Commodity,2924..5910,2924,Alcoholic Beverages,5910,Export Quantity,tonnes,A
Commodity,2928..5071,2928,Miscellaneous,5071,Stock Variation,tonnes,A
Commodity,2928..5141,2928,Miscellaneous,5141,Food supply quantity (tonnes),tonnes,A
Commodity,2928..5300,2928,Miscellaneous,5300,Domestic supply quantity,tonnes,A
Commodity,2928..5610,2928,Miscellaneous,5610,Import Quantity,tonnes,A
Commodity,2928..5910,2928,Miscellaneous,5910,Export Quantity,tonnes,A
Commodity,2943..5071,2943,Meat,5071,Stock Variation,tonnes,A
Commodity,2943..5120,2943,Meat,5120,Waste,tonnes,A
Commodity,2943..5130,2943,Meat,5130,Processing,tonnes,A
Commodity,2943..5141,2943,Meat,5141,Food supply quantity (tonnes),tonnes,A
Commodity,2943..5153,2943,Meat,5153,Other uses,tonnes,A
Commodity,2943..5300,2943,Meat,5300,Domestic supply quantity,tonnes,A
Commodity,2943..5510,2943,Meat,5510,Production,tonnes,A
Commodity,2943..5520,2943,Meat,5520,Feed,tonnes,A
Commodity,2943..5610,2943,Meat,5610,Import Quantity,tonnes,A
Commodity,2943..5910,2943,Meat,5910,Export Quantity,tonnes,A
Commodity,2945..5071,2945,Offals,5071,Stock Variation,tonnes,A
Commodity,2945..5120,2945,Offals,5120,Waste,tonnes,A
Commodity,2945..5141,2945,Offals,5141,Food supply quantity (tonnes),tonnes,A
Commodity,2945..5153,2945,Offals,5153,Other uses,tonnes,A
Commodity,2945..5300,2945,Offals,5300,Domestic supply quantity,tonnes,A
Commodity,2945..5510,2945,Offals,5510,Production,tonnes,A
Commodity,2945..5520,2945,Offals,5520,Feed,tonnes,A
Commodity,2945..5610,2945,Offals,5610,Import Quantity,tonnes,A
Commodity,2945..5910,2945,Offals,5910,Export Quantity,tonnes,A
Commodity,2946..5071,2946,Animal fats,5071,Stock Variation,tonnes,A
Commodity,2946..5120,2946,Animal fats,5120,Waste,tonnes,A
Commodity,2946..5130,2946,Animal fats,5130,Processing,tonnes,A
Commodity,2946..5141,2946,Animal fats,5141,Food supply quantity (tonnes),tonnes,A
Commodity,2946..5153,2946,Animal fats,5153,Other uses,tonnes,A
Commodity,2946..5300,2946,Animal fats,5300,Domestic supply quantity,tonnes,A
Commodity,2946..5510,2946,Animal fats,5510,Production,tonnes,A
Commodity,2946..5520,2946,Animal fats,5520,Feed,tonnes,A
Commodity,2946..5610,2946,Animal fats,5610,Import Quantity,tonnes,A
Commodity,2946..5910,2946,Animal fats,5910,Export Quantity,tonnes,A
Commodity,2948..5071,2948,Milk - Excluding Butter,5071,Stock Variation,tonnes,A
Commodity,2948..5120,2948,Milk - Excluding Butter,5120,Waste,tonnes,A
Commodity,2948..5130,2948,Milk - Excluding Butter,5130,Processing,tonnes,A
Commodity,2948..5141,2948,Milk - Excluding Butter,5141,Food supply quantity (tonnes),tonnes,A
Commodity,2948..5153,2948,Milk - Excluding Butter,5153,Other uses,tonnes,A
Commodity,2948..5300,2948,Milk - Excluding Butter,5300,Domestic supply quantity,tonnes,A
Commodity,2948..5510,2948,Milk - Excluding Butter,5510,Production,tonnes,A
Commodity,2948..5520,2948,Milk - Excluding Butter,5520,Feed,tonnes,A
Commodity,2948..5610,2948,Milk - Excluding Butter,5610,Import Quantity,tonnes,A
Commodity,2948..5910,2948,Milk - Excluding Butter,5910,Export Quantity,tonnes,A
Commodity,2949..5071,2949,Eggs,5071,Stock Variation,tonnes,A
Commodity,2949..5120,2949,Eggs,5120,Waste,tonnes,A
Commodity,2949..5130,2949,Eggs,5130,Processing,tonnes,A
Commodity,2949..5141,2949,Eggs,5141,Food supply quantity (tonnes),tonnes,A
Commodity,2949..5153,2949,Eggs,5153,Other uses,tonnes,A
Commodity,2949..5300,2949,Eggs,5300,Domestic supply quantity,tonnes,A
Commodity,2949..5510,2949,Eggs,5510,Production,tonnes,A
Commodity,2949..5525,2949,Eggs,5525,Seed,tonnes,A
Commodity,2949..5610,2949,Eggs,5610,Import Quantity,tonnes,A
Commodity,2949..5910,2949,Eggs,5910,Export Quantity,tonnes,A
Commodity,2960..5071,2960,"Fish, Seafood",5071,Stock Variation,tonnes,A
Commodity,2960..5141,2960,"Fish, Seafood",5141,Food supply quantity (tonnes),tonnes,A
Commodity,2960..5153,2960,"Fish, Seafood",5153,Other uses,tonnes,A
Commodity,2960..5300,2960,"Fish, Seafood",5300,Domestic supply quantity,tonnes,A
Commodity,2960..5510,2960,"Fish, Seafood",5510,Production,tonnes,A
Commodity,2960..5520,2960,"Fish, Seafood",5520,Feed,tonnes,A
Commodity,2960..5525,2960,"Fish, Seafood",5525,Seed,tonnes,A
Commodity,2960..5610,2960,"Fish, Seafood",5610,Import Quantity,tonnes,A
Commodity,2960..5910,2960,"Fish, Seafood",5910,Export Quantity,tonnes,A
Commodity,2961..5071,2961,"Aquatic Products, Other",5071,Stock Variation,tonnes,A
Commodity,2961..5141,2961,"Aquatic Products, Other",5141,Food supply quantity (tonnes),tonnes,A
Commodity,2961..5153,2961,"Aquatic Products, Other",5153,Other uses,tonnes,A
Commodity,2961..5300,2961,"Aquatic Products, Other",5300,Domestic supply quantity,tonnes,A
Commodity,2961..5510,2961,"Aquatic Products, Other",5510,Production,tonnes,A
Commodity,2961..5610,2961,"Aquatic Products, Other",5610,Import Quantity,tonnes,A
Commodity,2961..5910,2961,"Aquatic Products, Other",5910,Export Quantity,tonnes,A
Emissions,1016..5111,1016,Goats,5111,Stocks,Head,F
Emissions,1016..72244,1016,Goats,72244,Implied emission factor for CH4 (Enteric),Kg CH4/head,Fc
Emissions,1016..72246,1016,Goats,72246,Implied emission factor for CH4 (Manure management),Kg CH4/head,Fc
